"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL7R",0,1.60943492071641,0.878,0.462,0,"0","IL7R"
"ANXA1",0,1.5328606247,0.83,0.447,0,"0","ANXA1"
"CD8A",0,-3.41433712029876,0.078,0.431,0,"0","CD8A"
"CD8B",0,-3.60222185916684,0.036,0.384,0,"0","CD8B"
"CD40LG",0,1.80777191523595,0.49,0.161,0,"0","CD40LG"
"NKG7",0,-3.00733135682217,0.218,0.54,0,"0","NKG7"
"TIGIT",0,-3.17120671934063,0.053,0.346,0,"0","TIGIT"
"KLRD1",0,-4.18080248703692,0.021,0.311,0,"0","KLRD1"
"GPR183",0,1.16213855173567,0.587,0.303,0,"0","GPR183"
"KLRB1",0,0.73191868844946,0.767,0.485,0,"0","KLRB1"
"GZMA",0,-2.93603908749988,0.19,0.468,0,"0","GZMA"
"FOSB",0,1.33133906811032,0.792,0.524,0,"0","FOSB"
"HLA-DPA1",0,-2.32207258174578,0.085,0.309,0,"0","HLA-DPA1"
"GZMB",0,-3.37490205133638,0.046,0.265,0,"0","GZMB"
"FOS",0,1.45060869563887,0.921,0.703,0,"0","FOS"
"HLA-DPB1",0,-2.5482567139858,0.057,0.275,0,"0","HLA-DPB1"
"HLA-DRB1",0,-2.84722358549723,0.051,0.262,0,"0","HLA-DRB1"
"AHNAK",0,0.943092500239492,0.515,0.312,0,"0","AHNAK"
"S100A11",0,0.831599600498559,0.717,0.52,0,"0","S100A11"
"TNFAIP3",0,0.927505134393966,0.814,0.618,0,"0","TNFAIP3"
"ITGAE",0,-1.64712564955576,0.149,0.343,0,"0","ITGAE"
"DUSP4",0,-2.4286321588834,0.051,0.245,0,"0","DUSP4"
"NR4A1",0,1.10590394962617,0.509,0.316,0,"0","NR4A1"
"PPP1R15A",0,0.786769419950083,0.736,0.543,0,"0","PPP1R15A"
"MYADM",0,0.994666729668564,0.535,0.343,0,"0","MYADM"
"DUSP1",0,1.04915653653312,0.893,0.705,0,"0","DUSP1"
"NFKBIA",0,1.01537197664083,0.71,0.522,0,"0","NFKBIA"
"CCL4",0,-1.30097865922218,0.183,0.37,0,"0","CCL4"
"EMP3",0,0.646920463007734,0.69,0.504,0,"0","EMP3"
"CD4",0,1.10700513893955,0.335,0.151,0,"0","CD4"
"TSC22D3",0,0.894841973097926,0.854,0.67,0,"0","TSC22D3"
"RGCC",0,0.961712440228001,0.612,0.431,0,"0","RGCC"
"XCL2",0,-3.93852695257532,0.023,0.201,0,"0","XCL2"
"CXCR4",0,0.622050217871375,0.702,0.524,0,"0","CXCR4"
"DNAJB1",0,0.831460756317422,0.716,0.539,0,"0","DNAJB1"
"TNF",0,1.69739190072046,0.343,0.167,0,"0","TNF"
"LGALS3",0,0.92376512586511,0.418,0.245,0,"0","LGALS3"
"S100A4",0,0.563789402747776,0.926,0.754,0,"0","S100A4"
"PTGER4",0,0.824503135508011,0.596,0.424,0,"0","PTGER4"
"CD160",0,-4.60977942619858,0.008,0.179,0,"0","CD160"
"PTGER2",0,1.1384910169267,0.339,0.172,0,"0","PTGER2"
"PRF1",0,-1.65898037724202,0.182,0.348,0,"0","PRF1"
"TIMP1",0,1.15970608051273,0.326,0.162,0,"0","TIMP1"
"EEF1G",0,0.625399396860861,0.665,0.503,0,"0","EEF1G"
"TMIGD2",0,-2.14561588449971,0.076,0.238,0,"0","TMIGD2"
"FABP5",0,-2.29689643625261,0.041,0.201,0,"0","FABP5"
"IKZF3",0,-1.23427173743579,0.191,0.351,0,"0","IKZF3"
"ENTPD1",0,-3.83558847080742,0.012,0.171,0,"0","ENTPD1"
"MTRNR2L8",0,-1.11185890259676,0.155,0.312,0,"0","MTRNR2L8"
"EGR1",0,1.90056068323463,0.311,0.157,0,"0","EGR1"
"CSRNP1",0,0.737467983568543,0.508,0.356,0,"0","CSRNP1"
"S100A10",0,0.572587436592211,0.754,0.603,0,"0","S100A10"
"CD38",0,-2.57083251527241,0.034,0.185,0,"0","CD38"
"PLAC8",0,1.22770253355977,0.262,0.114,0,"0","PLAC8"
"ACP5",0,-1.64541894199619,0.095,0.243,0,"0","ACP5"
"CTLA4",0,-2.0714843985976,0.066,0.213,0,"0","CTLA4"
"LAG3",0,-1.6619878905886,0.148,0.294,0,"0","LAG3"
"AOAH",0,-1.77133171207808,0.076,0.221,0,"0","AOAH"
"HLA-DRA",0,-2.68337941256298,0.032,0.176,0,"0","HLA-DRA"
"RGS2",0,0.887735533737467,0.455,0.312,0,"0","RGS2"
"PHLDA1",0,1.04395070869326,0.395,0.252,0,"0","PHLDA1"
"ERN1",0,1.20446673116204,0.288,0.147,0,"0","ERN1"
"IL2RB",0,-1.12877930829294,0.233,0.373,0,"0","IL2RB"
"IL2",0,2.45526652978512,0.182,0.043,0,"0","IL2"
"PTPN22",0,-0.99855077528558,0.249,0.386,0,"0","PTPN22"
"GNLY",0,-2.8194680684936,0.049,0.186,0,"0","GNLY"
"CRIP1",0,0.636520956214365,0.733,0.596,0,"0","CRIP1"
"JUND",0,0.769246281159954,0.624,0.487,0,"0","JUND"
"LINC02446",0,-4.16754545743153,0.011,0.148,0,"0","LINC02446"
"GZMH",0,-3.40382027130779,0.028,0.164,0,"0","GZMH"
"TTC39C",0,0.812995840038386,0.446,0.31,0,"0","TTC39C"
"CLIC3",0,-2.22046366004943,0.05,0.185,0,"0","CLIC3"
"MTRNR2L12",0,-1.2506706549505,0.24,0.373,0,"0","MTRNR2L12"
"CD7",0,-1.23684629755154,0.684,0.816,0,"0","CD7"
"BATF",0,-1.1923375011454,0.171,0.302,0,"0","BATF"
"CITED2",0,0.835494935244989,0.571,0.44,0,"0","CITED2"
"MIR4435-2HG",0,-1.62728271716403,0.092,0.222,0,"0","MIR4435-2HG"
"LMNA",0,1.35085520810571,0.24,0.111,0,"0","LMNA"
"UCP2",0,-0.938401786560351,0.327,0.456,0,"0","UCP2"
"VIM",0,0.671218387660748,0.897,0.768,0,"0","VIM"
"CD69",0,0.755370433731477,0.869,0.74,0,"0","CD69"
"C9orf16",0,-0.695340974452072,0.425,0.553,0,"0","C9orf16"
"TOX",0,-2.58953584094515,0.029,0.156,0,"0","TOX"
"IFITM2",0,0.541089706356575,0.81,0.683,0,"0","IFITM2"
"AQP3",0,0.594420058260412,0.337,0.212,0,"0","AQP3"
"ZEB2",0,-3.51319024567244,0.012,0.136,0,"0","ZEB2"
"ZFP36",0,0.935079324243741,0.881,0.757,0,"0","ZFP36"
"SAMSN1",0,0.51147014493256,0.538,0.415,0,"0","SAMSN1"
"GZMK",0,-2.66651960859549,0.061,0.184,0,"0","GZMK"
"CCL4L2",0,-2.1399696121118,0.049,0.172,0,"0","CCL4L2"
"GYPC",0,-0.607915497223004,0.44,0.563,0,"0","GYPC"
"KLF6",0,0.808566412687923,0.873,0.751,0,"0","KLF6"
"ZFP36L2",0,0.70287150531603,0.887,0.766,0,"0","ZFP36L2"
"TRAC",0,-0.457104966758863,0.487,0.608,0,"0","TRAC"
"GABARAPL1",0,-1.4789360118946,0.075,0.195,0,"0","GABARAPL1"
"JUN",0,1.12481936797331,0.836,0.716,0,"0","JUN"
"C12orf75",0,-1.24808478097489,0.107,0.226,0,"0","C12orf75"
"ASB2",0,-1.30318425748197,0.105,0.224,0,"0","ASB2"
"PRKCH",0,-0.651355541558695,0.329,0.448,0,"0","PRKCH"
"RAB27A",0,-0.930314781285372,0.175,0.294,0,"0","RAB27A"
"PECAM1",0,-3.97629162592157,0.008,0.127,0,"0","PECAM1"
"HSPA1B",0,1.00238948766498,0.358,0.24,0,"0","HSPA1B"
"PLP2",0,0.590737774415126,0.43,0.312,0,"0","PLP2"
"XCL1",0,-2.24068331640952,0.049,0.166,0,"0","XCL1"
"NR4A2",0,0.319140323998906,0.638,0.521,0,"0","NR4A2"
"TUBA1A",0,0.74997965571128,0.574,0.457,0,"0","TUBA1A"
"CTSW",0,-1.31174183068224,0.22,0.336,0,"0","CTSW"
"CD244",0,-3.40975169557267,0.013,0.129,0,"0","CD244"
"PTTG1",0,-1.26297694595668,0.092,0.208,0,"0","PTTG1"
"SLC2A3",0,0.462213137093444,0.66,0.544,0,"0","SLC2A3"
"FLNA",0,-0.840581368885958,0.209,0.324,0,"0","FLNA"
"IFNGR1",0,1.0436160841737,0.251,0.136,0,"0","IFNGR1"
"LITAF",0,-0.989386754566937,0.186,0.301,0,"0","LITAF"
"LDLRAD4",0,-1.07416963140149,0.124,0.239,0,"0","LDLRAD4"
"SIRPG",0,-0.882466331279964,0.251,0.366,0,"0","SIRPG"
"TNFSF13B",0,1.5902746225731,0.179,0.065,0,"0","TNFSF13B"
"JUNB",0,0.753146911743283,0.92,0.806,0,"0","JUNB"
"SORL1",0,1.03143444332189,0.226,0.113,0,"0","SORL1"
"ARL4A",0,0.852556562696783,0.294,0.181,0,"0","ARL4A"
"RPL36A",0,0.463722812374229,0.815,0.702,0,"0","RPL36A"
"INPP4B",0,0.697078866378397,0.32,0.208,0,"0","INPP4B"
"IL21R",0,-2.55858628413327,0.024,0.136,0,"0","IL21R"
"CRTAM",0,-4.70913936481856,0.005,0.117,0,"0","CRTAM"
"CD74",0,-1.26324959727839,0.631,0.743,0,"0","CD74"
"CCDC69",0,-0.997257140402223,0.135,0.247,0,"0","CCDC69"
"TUBA1B",0,0.124369674255561,0.57,0.458,0,"0","TUBA1B"
"HLA-DMA",0,-2.15395007677369,0.036,0.147,0,"0","HLA-DMA"
"PTMS",0,-1.38726090181272,0.088,0.198,0,"0","PTMS"
"GADD45B",0,0.871574034431281,0.484,0.374,0,"0","GADD45B"
"NUCB2",0,-0.933907676386988,0.166,0.274,0,"0","NUCB2"
"KIR2DL4",0,-6.33357799906357,0.002,0.11,0,"0","KIR2DL4"
"LGALS1",0,0.54202018979476,0.397,0.29,0,"0","LGALS1"
"SELL",0,-3.0610800904306,0.017,0.124,0,"0","SELL"
"XBP1",0,0.614793765595574,0.397,0.291,0,"0","XBP1"
"RPS4Y1",0,0.341220625943289,0.548,0.442,0,"0","RPS4Y1"
"BTG2",0,0.713910866953936,0.667,0.561,0,"0","BTG2"
"ARHGAP9",0,-0.685209349361365,0.309,0.415,0,"0","ARHGAP9"
"ABI3",0,-0.866194005964458,0.244,0.35,0,"0","ABI3"
"FLT3LG",0,0.562381729839939,0.42,0.314,0,"0","FLT3LG"
"ZNF683",0,-3.68481266525081,0.01,0.115,0,"0","ZNF683"
"SSBP2",0,1.41872267274892,0.171,0.067,0,"0","SSBP2"
"TXNIP",0,0.558733800292543,0.599,0.495,0,"0","TXNIP"
"CTSC",0,-0.728650688678702,0.372,0.476,0,"0","CTSC"
"IFNG",0,-0.75732263973627,0.131,0.235,0,"0","IFNG"
"TC2N",0,0.474716282711898,0.383,0.279,0,"0","TC2N"
"GBP5",0,-0.873335589559063,0.206,0.309,0,"0","GBP5"
"FASLG",0,-1.62580588849172,0.076,0.179,0,"0","FASLG"
"NEAT1",0,-0.5616691251209,0.368,0.471,0,"0","NEAT1"
"DNPH1",0,-0.823739144209499,0.172,0.274,0,"0","DNPH1"
"HLA-DRB5",0,-3.43328590107026,0.012,0.114,0,"0","HLA-DRB5"
"ANXA2",0,0.537920127931288,0.402,0.301,0,"0","ANXA2"
"CCR2",0,2.36963856219981,0.13,0.029,0,"0","CCR2"
"TNIP3",0,-3.40870781315574,0.009,0.11,0,"0","TNIP3"
"NDFIP2",0,-1.94092440538956,0.042,0.143,0,"0","NDFIP2"
"GBP2",0,-0.762341110120358,0.225,0.325,0,"0","GBP2"
"LYST",0,-1.5417387763017,0.067,0.167,0,"0","LYST"
"HLA-DQB1",0,-2.38833552208211,0.025,0.125,0,"0","HLA-DQB1"
"DYNLT3",0,0.782383075660655,0.264,0.164,0,"0","DYNLT3"
"BCAS4",0,-1.4135624829021,0.064,0.164,0,"0","BCAS4"
"DNAJA1",0,0.601324358829848,0.615,0.515,0,"0","DNAJA1"
"ICOS",0,0.411015454004887,0.381,0.282,0,"0","ICOS"
"CD84",0,-1.72668502521612,0.045,0.144,0,"0","CD84"
"ADAM23",0,4.43158291078796,0.105,0.006,0,"0","ADAM23"
"TRG-AS1",0,-1.1708646670605,0.107,0.206,0,"0","TRG-AS1"
"S100A6",0,0.286572334579152,0.849,0.75,0,"0","S100A6"
"LSM2",0,-0.583106335318517,0.248,0.347,0,"0","LSM2"
"KLRC2",0,-5.50640796271293,0.003,0.101,0,"0","KLRC2"
"TRIB2",0,-1.31761904421703,0.075,0.173,0,"0","TRIB2"
"FYN",0,-0.469210739305042,0.45,0.547,0,"0","FYN"
"NCF1",0,0.5754881757052,0.356,0.259,0,"0","NCF1"
"ICAM2",0,0.66156465042125,0.278,0.182,0,"0","ICAM2"
"B3GNT2",0,-1.1106074042984,0.089,0.185,0,"0","B3GNT2"
"COTL1",0,-0.977691013492755,0.573,0.668,0,"0","COTL1"
"RNF19A",0,-0.781021095372213,0.207,0.302,0,"0","RNF19A"
"HIST1H4C",0,0.169223437427729,0.608,0.513,0,"0","HIST1H4C"
"WDR1",0,-0.589394194959426,0.363,0.457,0,"0","WDR1"
"PERP",0,0.934636939222769,0.227,0.133,0,"0","PERP"
"DHRS3",0,1.59366695521036,0.142,0.048,0,"0","DHRS3"
"MCL1",0,0.489400405148545,0.709,0.615,0,"0","MCL1"
"SNHG8",0,0.498175887394713,0.525,0.432,0,"0","SNHG8"
"TMEM173",0,0.664566661669634,0.271,0.178,0,"0","TMEM173"
"DPP4",0,1.54777013752097,0.148,0.055,0,"0","DPP4"
"ARID5B",0,-0.896204756159534,0.146,0.239,0,"0","ARID5B"
"PNP",0,0.812011739732242,0.298,0.205,0,"0","PNP"
"CSK",0,-0.53383903702155,0.322,0.415,0,"0","CSK"
"ARHGAP15",0,0.54161462547039,0.465,0.373,0,"0","ARHGAP15"
"GZMM",0,-0.627154504328666,0.382,0.474,0,"0","GZMM"
"FXYD5",0,0.372193346973152,0.817,0.725,0,"0","FXYD5"
"DBI",0,-0.465246177459751,0.409,0.5,0,"0","DBI"
"CCL3",0,-3.04165523355162,0.02,0.111,0,"0","CCL3"
"AC020916.1",0,0.965455985313388,0.239,0.148,0,"0","AC020916.1"
"GATA3",0,0.673532210071073,0.348,0.257,0,"0","GATA3"
"FDFT1",0,-0.764084884836966,0.154,0.244,0,"0","FDFT1"
"TAGLN2",0,0.433011992494829,0.704,0.614,0,"0","TAGLN2"
"RBMS1",0,0.566699956431158,0.342,0.253,0,"0","RBMS1"
"IDH2",0,-0.723747414441474,0.29,0.379,0,"0","IDH2"
"SMC4",0,-1.46048659606844,0.059,0.148,0,"0","SMC4"
"SMCO4",0,-1.68585420019624,0.042,0.131,0,"0","SMCO4"
"TAGAP",0,0.401604718774976,0.566,0.477,0,"0","TAGAP"
"COX5A",0,-0.526236273107028,0.386,0.475,0,"0","COX5A"
"RNF213",0,-0.597031772579995,0.435,0.523,0,"0","RNF213"
"APOBEC3G",0,-0.85761005180759,0.19,0.278,0,"0","APOBEC3G"
"DNAJB9",0,0.671865820757262,0.307,0.219,0,"0","DNAJB9"
"PLCB1",0,2.15751942825824,0.119,0.031,0,"0","PLCB1"
"IER2",0,0.778875225014025,0.695,0.607,0,"0","IER2"
"GPR34",0,-2.67424179608829,0.016,0.103,0,"0","GPR34"
"RPL17",0,0.462727093692695,0.874,0.788,0,"0","RPL17"
"LIMD2",0,-0.478515480972661,0.576,0.661,0,"0","LIMD2"
"PSMB8",0,-0.466056199777102,0.442,0.527,0,"0","PSMB8"
"HSP90AB1",0,0.35642062931334,0.775,0.691,0,"0","HSP90AB1"
"SESN1",0,0.840782994222001,0.202,0.118,0,"0","SESN1"
"PARK7",0,-0.477289405091354,0.478,0.561,0,"0","PARK7"
"PLA2G16",0,-1.54337077840299,0.055,0.138,0,"0","PLA2G16"
"IGFBP3",0,1.83142823770093,0.119,0.036,0,"0","IGFBP3"
"CDKN1A",0,0.965536544327875,0.228,0.146,0,"0","CDKN1A"
"MYBL1",0,1.06488053210834,0.17,0.088,0,"0","MYBL1"
"AC020571.1",0,1.43126534942615,0.146,0.064,0,"0","AC020571.1"
"DAPK2",0,-2.16106238355213,0.021,0.103,0,"0","DAPK2"
"IFITM1",0,0.338957354905196,0.797,0.716,0,"0","IFITM1"
"PPP1R18",0,-0.503352117656332,0.407,0.488,0,"0","PPP1R18"
"CCL5",0,-1.14318406394775,0.756,0.675,0,"0","CCL5"
"TESC",0,-1.42181041535709,0.053,0.133,0,"0","TESC"
"RAB37",0,-1.37264887489878,0.058,0.138,0,"0","RAB37"
"MAD2L2",0,-0.818734842386609,0.105,0.185,0,"0","MAD2L2"
"USP11",0,-0.940601324893851,0.086,0.164,0,"0","USP11"
"SORBS3",0,1.25196550738372,0.139,0.061,0,"0","SORBS3"
"GPR18",0,-1.50605655398386,0.045,0.123,0,"0","GPR18"
"PPP1CA",0,-0.467300216249026,0.505,0.583,0,"0","PPP1CA"
"TRGC2",0,-1.40736370663393,0.058,0.135,0,"0","TRGC2"
"ID3",0,-1.27767607676639,0.067,0.144,0,"0","ID3"
"PNRC1",0,0.312487064177711,0.833,0.756,0,"0","PNRC1"
"THEM4",0,0.818918284573791,0.186,0.11,0,"0","THEM4"
"MAL",0,0.612796267131115,0.187,0.111,0,"0","MAL"
"FAM173A",0,-1.26393644836966,0.072,0.148,0,"0","FAM173A"
"MTRNR2L1",0,-1.52124920993474,0.034,0.109,0,"0","MTRNR2L1"
"TRBC2",0,-0.473008899397897,0.646,0.721,0,"0","TRBC2"
"DZIP3",0,-1.33355190002626,0.053,0.127,0,"0","DZIP3"
"TBC1D4",0,-2.08613496169825,0.028,0.102,0,"0","TBC1D4"
"CD200R1",0,1.00689313376341,0.163,0.09,0,"0","CD200R1"
"FBLN7",0,0.969474512757708,0.142,0.069,0,"0","FBLN7"
"CD48",0,0.347543164888421,0.657,0.585,0,"0","CD48"
"SLAMF7",0,-1.24175661635818,0.072,0.144,0,"0","SLAMF7"
"BTG1",0,0.355720679891858,0.925,0.855,0,"0","BTG1"
"KLRG1",0,0.549134990568576,0.176,0.106,0,"0","KLRG1"
"NCF4",0,0.775034122418096,0.185,0.115,0,"0","NCF4"
"PSMB9",0,-0.427644507376613,0.576,0.645,0,"0","PSMB9"
"MID1IP1",0,1.07127014340368,0.168,0.099,0,"0","MID1IP1"
"MIAT",0,-1.37797797791507,0.049,0.118,0,"0","MIAT"
"MYC",0,1.06096549711122,0.18,0.112,0,"0","MYC"
"ALOX5AP",0,-0.584717013062375,0.506,0.572,0,"0","ALOX5AP"
"CD300A",0,0.933357242899998,0.14,0.075,0,"0","CD300A"
"LGALS3BP",0,1.14382922971921,0.122,0.059,0,"0","LGALS3BP"
"ANTXR2",0,1.12253697566744,0.115,0.054,0,"0","ANTXR2"
"RARRES3",0,-0.673330509444712,0.46,0.519,0,"0","RARRES3"
"LCK",0,-0.366199512695729,0.641,0.699,0,"0","LCK"
"CST7",0,-0.838484356443472,0.507,0.565,0,"0","CST7"
"TUBB2A",0,1.13945459505088,0.122,0.067,0,"0","TUBB2A"
"ITM2B",0,0.396201731796506,0.846,0.791,0,"0","ITM2B"
"HSP90AA1",0,0.337900936477419,0.819,0.764,0,"0","HSP90AA1"
"ARPC2",0,-0.476661780071279,0.724,0.777,0,"0","ARPC2"
"CALM1",0,0.276187522223679,0.875,0.825,0,"0","CALM1"
"EEF1B2",0,0.367939905987974,0.927,0.878,0,"0","EEF1B2"
"HMGB1",0,-0.435384699919651,0.717,0.766,0,"0","HMGB1"
"MYL12A",0,0.254582342840863,0.91,0.864,0,"0","MYL12A"
"MT-ATP6",0,-0.459659512549397,0.793,0.839,0,"0","MT-ATP6"
"LSP1",0,-0.391360961802695,0.657,0.702,0,"0","LSP1"
"MT-CO3",0,-0.448820334096951,0.801,0.846,0,"0","MT-CO3"
"SARAF",0,0.293676520738582,0.897,0.854,0,"0","SARAF"
"RPL38",0,0.341287323423571,0.869,0.826,0,"0","RPL38"
"PTPRC",0,-0.411273105044376,0.793,0.836,0,"0","PTPRC"
"TOMM7",0,0.29130172136402,0.851,0.808,0,"0","TOMM7"
"RPL26",0,0.283557630976274,0.966,0.929,0,"0","RPL26"
"RPS29",0,0.246305923853761,0.937,0.901,0,"0","RPS29"
"H3F3B",0,0.550379171690407,0.97,0.935,0,"0","H3F3B"
"HSPA8",0,0.300047987797964,0.881,0.847,0,"0","HSPA8"
"H3F3A",0,-0.341983060246712,0.799,0.833,0,"0","H3F3A"
"EVL",0,-0.315325336285965,0.76,0.793,0,"0","EVL"
"RPL35",0,0.289075401970559,0.964,0.934,0,"0","RPL35"
"CORO1A",0,-0.302928029967714,0.804,0.833,0,"0","CORO1A"
"RPLP0",0,0.41707740705806,0.986,0.958,0,"0","RPLP0"
"OAZ1",0,-0.318421642061779,0.83,0.857,0,"0","OAZ1"
"MT-CO1",0,-0.569732007663736,0.853,0.88,0,"0","MT-CO1"
"FTH1",0,0.602260579866719,0.98,0.954,0,"0","FTH1"
"CD3D",0,-0.436775377464482,0.849,0.874,0,"0","CD3D"
"EIF1",0,0.289598764960638,0.975,0.951,0,"0","EIF1"
"RPL9",0,0.262224919048957,0.953,0.929,0,"0","RPL9"
"RPS21",0,0.343639752375749,0.985,0.963,0,"0","RPS21"
"RPL12",0,0.285228697190975,0.987,0.966,0,"0","RPL12"
"RPL36",0,0.244267131767367,0.988,0.967,0,"0","RPL36"
"RPL5",0,0.182669072070365,0.968,0.949,0,"0","RPL5"
"RPS25",0,0.30898867643695,0.984,0.965,0,"0","RPS25"
"MT-CO2",0,-0.686872943376901,0.872,0.89,0,"0","MT-CO2"
"RPL21",0,0.177246440297282,0.898,0.881,0,"0","RPL21"
"RPS5",0,0.187498765465358,0.97,0.953,0,"0","RPS5"
"RPS13",0,0.226608399002292,0.993,0.977,0,"0","RPS13"
"RPL3",0,0.258878143605495,0.982,0.966,0,"0","RPL3"
"RPL29",0,0.157211042051973,0.988,0.973,0,"0","RPL29"
"RPS23",0,0.256365752854564,0.994,0.979,0,"0","RPS23"
"RPL14",0,0.21391685764002,0.983,0.969,0,"0","RPL14"
"RPL35A",0,0.181563998864082,0.981,0.967,0,"0","RPL35A"
"RPL39",0,0.358893340636294,0.997,0.983,0,"0","RPL39"
"RPS28",0,0.293683084249366,0.997,0.983,0,"0","RPS28"
"RPS18",0,0.259984253051202,0.995,0.982,0,"0","RPS18"
"RPS6",0,0.167087128922328,0.974,0.961,0,"0","RPS6"
"RPL7A",0,0.155993376201257,0.983,0.97,0,"0","RPL7A"
"RPS24",0,0.130701870782461,0.988,0.975,0,"0","RPS24"
"RPL18",0,0.171561947493565,0.986,0.973,0,"0","RPL18"
"RPL8",0,0.135001591227818,0.989,0.977,0,"0","RPL8"
"FAU",0,0.158765830328243,0.991,0.979,0,"0","FAU"
"RPL32",0,0.343506014648747,0.997,0.986,0,"0","RPL32"
"RPL34",0,0.286996624550593,0.995,0.984,0,"0","RPL34"
"RPS14",0,0.274730351524873,0.978,0.967,0,"0","RPS14"
"TPT1",0,0.373251920960488,0.978,0.967,0,"0","TPT1"
"RPS3A",0,0.180638959919798,0.989,0.979,0,"0","RPS3A"
"RPL30",0,0.295466499774472,0.997,0.987,0,"0","RPL30"
"RPS15A",0,0.172631541006821,0.996,0.986,0,"0","RPS15A"
"RPL11",0,0.230503316124148,0.996,0.987,0,"0","RPL11"
"RPS27",0,0.144498841146878,0.996,0.987,0,"0","RPS27"
"RPS27A",0,0.288641878549702,0.995,0.986,0,"0","RPS27A"
"RPS12",0,0.257768117247345,0.998,0.989,0,"0","RPS12"
"RPS3",0,0.251927099235424,0.995,0.986,0,"0","RPS3"
"RPL19",0,0.170224844093451,0.995,0.986,0,"0","RPL19"
"RPS19",0,0.202443316064264,0.997,0.989,0,"0","RPS19"
"RPSA",0,0.234801567635403,0.877,0.884,0,"0","RPSA"
"RPL37",0,0.170467069432563,0.97,0.963,0,"0","RPL37"
"GAPDH",0,-0.551613411194934,0.93,0.937,0,"0","GAPDH"
"RPL13",0,0.117399831864329,0.997,0.99,0,"0","RPL13"
"PFN1",0,-0.385102791060326,0.95,0.956,0,"0","PFN1"
"ACTG1",0,-0.350358503233542,0.937,0.943,0,"0","ACTG1"
"RPL10",0,0.335783637397683,0.999,0.994,0,"0","RPL10"
"RPLP1",0,0.387855976651585,1,0.995,0,"0","RPLP1"
"EEF1A1",0,0.305472312002601,0.997,0.993,0,"0","EEF1A1"
"TMSB4X",0,-0.172032460226458,0.998,0.994,0,"0","TMSB4X"
"SERF2",0,-0.238098405623145,0.919,0.923,0,"0","SERF2"
"ACTB",0,-0.339017770710861,0.995,0.995,0,"0","ACTB"
"RPL10A",4.10116001728317e-307,0.168097072808076,0.898,0.894,1.25048470086981e-302,"0","RPL10A"
"ATP8A1",7.33508680831547e-307,-1.07704918873211,0.073,0.143,2.23654131872347e-302,"0","ATP8A1"
"PPP1R16B",1.08479531699237e-305,-0.818857936219124,0.104,0.183,3.30764940104143e-301,"0","PPP1R16B"
"CARHSP1",2.68557121574719e-304,-0.805748934698834,0.12,0.201,8.18857519393474e-300,"0","CARHSP1"
"RORA",1.35910765099076e-302,0.355406233655281,0.478,0.38,4.14405513863593e-298,"0","RORA"
"NME4",1.30758403209304e-299,0.99957001836121,0.108,0.058,3.98695447225488e-295,"0","NME4"
"MIEN1",7.8341072545988e-299,-0.59740668004628,0.205,0.298,2.38869764299972e-294,"0","MIEN1"
"SUMO2",1.29894610187097e-297,-0.313249009299372,0.674,0.716,3.96061655921479e-293,"0","SUMO2"
"LIMS1",4.67431042893174e-296,-0.631707468714362,0.234,0.325,1.42524399288558e-291,"0","LIMS1"
"RCAN3",1.64018131079526e-295,0.588051182984778,0.293,0.213,5.00107683474581e-291,"0","RCAN3"
"MGAT4A",5.7179802745745e-295,0.462428029496162,0.37,0.282,1.74346936552051e-290,"0","MGAT4A"
"MPST",1.13358581330742e-291,-0.99093172120173,0.058,0.123,3.45641650335567e-287,"0","MPST"
"PNISR",6.51979376582413e-290,-0.472030852108799,0.394,0.486,1.98795031713744e-285,"0","PNISR"
"TPST2",7.03574876709524e-290,-0.774819336343911,0.149,0.231,2.14527015657501e-285,"0","TPST2"
"CD44",3.48738812252483e-289,0.31629368766635,0.609,0.521,1.06333951243905e-284,"0","CD44"
"CBLB",2.59056478777629e-287,-0.689342221227168,0.251,0.338,7.8988910944087e-283,"0","CBLB"
"RPL6",2.57335991990823e-286,0.130910450100556,0.984,0.969,7.84643173179218e-282,"0","RPL6"
"SESN3",1.39182384297747e-285,-1.33402674400928,0.048,0.108,4.24381007962259e-281,"0","SESN3"
"CKAP2",4.48815237493345e-283,-0.959409964232203,0.068,0.135,1.36848254064096e-278,"0","CKAP2"
"SH3BGRL3",1.36536545470698e-280,-0.283413485998,0.941,0.929,4.16313580794705e-276,"0","SH3BGRL3"
"KCNA3",1.43660757934487e-276,0.730616801118843,0.188,0.123,4.38036017018044e-272,"0","KCNA3"
"UBC",1.8181877500818e-276,0.179545291970125,0.898,0.847,5.5438362687744e-272,"0","UBC"
"BHLHE40",4.58234630006291e-276,0.553987424676699,0.283,0.205,1.39720321035218e-271,"0","BHLHE40"
"CCR7",2.82822344987283e-275,-1.2319103581124,0.078,0.143,8.62353612100725e-271,"0","CCR7"
"RNF144A",4.854546910325e-275,0.831000274081641,0.108,0.059,1.48019989842719e-270,"0","RNF144A"
"TSPAN14",1.13719570969259e-274,-0.678422479075971,0.15,0.232,3.46742343842368e-270,"0","TSPAN14"
"DDIT4",1.35741001705251e-274,0.48400488403653,0.575,0.503,4.13887888299481e-270,"0","DDIT4"
"SCML4",1.50063753800802e-274,0.426108881087102,0.442,0.355,4.57559391714026e-270,"0","SCML4"
"JAK3",4.63619967927363e-274,-0.728926803835816,0.165,0.248,1.41362364420732e-269,"0","JAK3"
